id,type,src,dst,app,latency,message,ctime,size,buffer
77,LINK,0,113,16,1.002,Fog.Node.16,400,2000,16
78,LINK,0,173,17,1.002,Fog.Node.17,400,2000,17
79,LINK,0,173,18,1.002,Fog.Node.18,400,2000,18
80,LINK,0,118,19,1.002,Fog.Node.19,400,2000,19
61,LINK,41,40,0,1.00002,Fog.Node.0,401.00002,20,17
62,LINK,170,61,1,1.00002,Fog.Node.1,401.00002,20,18
63,LINK,113,32,2,1.00002,Fog.Node.2,401.00002,20,19
64,LINK,173,73,3,1.002,Fog.Node.3,401.002,2000,14
66,LINK,142,60,5,1.002,Fog.Node.5,401.002,2000,15
67,LINK,133,96,6,1.002,Fog.Node.6,401.002,2000,16
69,LINK,187,109,8,1.002,Fog.Node.8,401.002,2000,17
72,LINK,36,49,11,1.002,Fog.Node.11,401.002,2000,18
75,LINK,118,33,14,1.002,Fog.Node.14,401.002,2000,19
61,LINK,40,55,0,1.00002,Fog.Node.0,402.00004,20,17
63,LINK,32,67,2,1.00002,Fog.Node.2,402.00004,20,18
68,LINK,41,45,7,1.002,Fog.Node.7,402.00202,2000,17
70,LINK,113,1,9,1.002,Fog.Node.9,402.00202,2000,18
65,LINK,173,81,4,1.002,Fog.Node.4,402.004,2000,11
80,LINK,118,2,19,1.002,Fog.Node.19,402.004,2000,12
66,LINK,60,89,5,1.002,Fog.Node.5,402.004,2000,13
75,LINK,33,64,14,1.002,Fog.Node.14,402.004,2000,14
71,LINK,41,45,10,1.002,Fog.Node.10,403.00402,2000,9
76,LINK,113,32,15,1.002,Fog.Node.15,403.00402,2000,10
68,LINK,45,102,7,1.002,Fog.Node.7,403.00402,2000,11
70,LINK,1,176,9,1.002,Fog.Node.9,403.00402,2000,12
74,LINK,173,59,13,1.002,Fog.Node.13,403.00600000000003,2000,8
80,LINK,2,148,19,1.002,Fog.Node.19,403.00600000000003,2000,9
73,LINK,41,40,12,1.002,Fog.Node.12,404.00602000000003,2000,4
77,LINK,113,1,16,1.002,Fog.Node.16,404.00602000000003,2000,5
76,LINK,32,71,15,1.002,Fog.Node.15,404.00602000000003,2000,6
78,LINK,173,81,17,1.002,Fog.Node.17,404.00800000000004,2000,4
73,LINK,40,55,12,1.002,Fog.Node.12,405.00802000000004,2000,2
77,LINK,1,76,16,1.002,Fog.Node.16,405.00802000000004,2000,3
79,LINK,173,87,18,1.002,Fog.Node.18,405.01000000000005,2000,2
81,LINK,0,41,0,1.00002,Fog.Node.0,500,20,0
82,LINK,0,170,1,1.00002,Fog.Node.1,500,20,1
83,LINK,0,113,2,1.00002,Fog.Node.2,500,20,2
84,LINK,0,173,3,1.002,Fog.Node.3,500,2000,3
85,LINK,0,173,4,1.002,Fog.Node.4,500,2000,4
86,LINK,0,142,5,1.002,Fog.Node.5,500,2000,5
87,LINK,0,133,6,1.002,Fog.Node.6,500,2000,6
88,LINK,0,41,7,1.002,Fog.Node.7,500,2000,7
89,LINK,0,187,8,1.002,Fog.Node.8,500,2000,8
90,LINK,0,113,9,1.002,Fog.Node.9,500,2000,9
91,LINK,0,41,10,1.002,Fog.Node.10,500,2000,10
92,LINK,0,36,11,1.002,Fog.Node.11,500,2000,11
93,LINK,0,41,12,1.002,Fog.Node.12,500,2000,12
94,LINK,0,173,13,1.002,Fog.Node.13,500,2000,13
95,LINK,0,118,14,1.002,Fog.Node.14,500,2000,14
96,LINK,0,113,15,1.002,Fog.Node.15,500,2000,15
97,LINK,0,113,16,1.002,Fog.Node.16,500,2000,16
98,LINK,0,173,17,1.002,Fog.Node.17,500,2000,17
99,LINK,0,173,18,1.002,Fog.Node.18,500,2000,18
100,LINK,0,118,19,1.002,Fog.Node.19,500,2000,19
81,LINK,41,40,0,1.00002,Fog.Node.0,501.00002,20,17
82,LINK,170,61,1,1.00002,Fog.Node.1,501.00002,20,18
83,LINK,113,32,2,1.00002,Fog.Node.2,501.00002,20,19
84,LINK,173,73,3,1.002,Fog.Node.3,501.002,2000,14
86,LINK,142,60,5,1.002,Fog.Node.5,501.002,2000,15
87,LINK,133,96,6,1.002,Fog.Node.6,501.002,2000,16
89,LINK,187,109,8,1.002,Fog.Node.8,501.002,2000,17
92,LINK,36,49,11,1.002,Fog.Node.11,501.002,2000,18
95,LINK,118,33,14,1.002,Fog.Node.14,501.002,2000,19
81,LINK,40,55,0,1.00002,Fog.Node.0,502.00004,20,17
83,LINK,32,67,2,1.00002,Fog.Node.2,502.00004,20,18
88,LINK,41,45,7,1.002,Fog.Node.7,502.00202,2000,17
90,LINK,113,1,9,1.002,Fog.Node.9,502.00202,2000,18
85,LINK,173,81,4,1.002,Fog.Node.4,502.004,2000,11
100,LINK,118,2,19,1.002,Fog.Node.19,502.004,2000,12
86,LINK,60,89,5,1.002,Fog.Node.5,502.004,2000,13
95,LINK,33,64,14,1.002,Fog.Node.14,502.004,2000,14
91,LINK,41,45,10,1.002,Fog.Node.10,503.00402,2000,9
96,LINK,113,32,15,1.002,Fog.Node.15,503.00402,2000,10
88,LINK,45,102,7,1.002,Fog.Node.7,503.00402,2000,11
90,LINK,1,176,9,1.002,Fog.Node.9,503.00402,2000,12
94,LINK,173,59,13,1.002,Fog.Node.13,503.00600000000003,2000,8
100,LINK,2,148,19,1.002,Fog.Node.19,503.00600000000003,2000,9
93,LINK,41,40,12,1.002,Fog.Node.12,504.00602000000003,2000,4
97,LINK,113,1,16,1.002,Fog.Node.16,504.00602000000003,2000,5
96,LINK,32,71,15,1.002,Fog.Node.15,504.00602000000003,2000,6
98,LINK,173,81,17,1.002,Fog.Node.17,504.00800000000004,2000,4
93,LINK,40,55,12,1.002,Fog.Node.12,505.00802000000004,2000,2
97,LINK,1,76,16,1.002,Fog.Node.16,505.00802000000004,2000,3
99,LINK,173,87,18,1.002,Fog.Node.18,505.01000000000005,2000,2
101,LINK,0,41,0,1.00002,Fog.Node.0,600,20,0
102,LINK,0,170,1,1.00002,Fog.Node.1,600,20,1
103,LINK,0,113,2,1.00002,Fog.Node.2,600,20,2
104,LINK,0,173,3,1.002,Fog.Node.3,600,2000,3
105,LINK,0,173,4,1.002,Fog.Node.4,600,2000,4
106,LINK,0,142,5,1.002,Fog.Node.5,600,2000,5
107,LINK,0,133,6,1.002,Fog.Node.6,600,2000,6
108,LINK,0,41,7,1.002,Fog.Node.7,600,2000,7
109,LINK,0,187,8,1.002,Fog.Node.8,600,2000,8
110,LINK,0,113,9,1.002,Fog.Node.9,600,2000,9
111,LINK,0,41,10,1.002,Fog.Node.10,600,2000,10
112,LINK,0,36,11,1.002,Fog.Node.11,600,2000,11
113,LINK,0,41,12,1.002,Fog.Node.12,600,2000,12
114,LINK,0,173,13,1.002,Fog.Node.13,600,2000,13
115,LINK,0,118,14,1.002,Fog.Node.14,600,2000,14
116,LINK,0,113,15,1.002,Fog.Node.15,600,2000,15
117,LINK,0,113,16,1.002,Fog.Node.16,600,2000,16
118,LINK,0,173,17,1.002,Fog.Node.17,600,2000,17
119,LINK,0,173,18,1.002,Fog.Node.18,600,2000,18
120,LINK,0,118,19,1.002,Fog.Node.19,600,2000,19
101,LINK,41,40,0,1.00002,Fog.Node.0,601.00002,20,17
102,LINK,170,61,1,1.00002,Fog.Node.1,601.00002,20,18
103,LINK,113,32,2,1.00002,Fog.Node.2,601.00002,20,19
104,LINK,173,73,3,1.002,Fog.Node.3,601.002,2000,14
106,LINK,142,60,5,1.002,Fog.Node.5,601.002,2000,15
107,LINK,133,96,6,1.002,Fog.Node.6,601.002,2000,16
109,LINK,187,109,8,1.002,Fog.Node.8,601.002,2000,17
112,LINK,36,49,11,1.002,Fog.Node.11,601.002,2000,18
115,LINK,118,33,14,1.002,Fog.Node.14,601.002,2000,19
101,LINK,40,55,0,1.00002,Fog.Node.0,602.0000399999999,20,17
103,LINK,32,67,2,1.00002,Fog.Node.2,602.0000399999999,20,18
108,LINK,41,45,7,1.002,Fog.Node.7,602.0020199999999,2000,17
110,LINK,113,1,9,1.002,Fog.Node.9,602.0020199999999,2000,18
105,LINK,173,81,4,1.002,Fog.Node.4,602.0039999999999,2000,11
120,LINK,118,2,19,1.002,Fog.Node.19,602.0039999999999,2000,12
106,LINK,60,89,5,1.002,Fog.Node.5,602.0039999999999,2000,13
115,LINK,33,64,14,1.002,Fog.Node.14,602.0039999999999,2000,14
111,LINK,41,45,10,1.002,Fog.Node.10,603.0040199999999,2000,9
116,LINK,113,32,15,1.002,Fog.Node.15,603.0040199999999,2000,10
108,LINK,45,102,7,1.002,Fog.Node.7,603.0040199999999,2000,11
110,LINK,1,176,9,1.002,Fog.Node.9,603.0040199999999,2000,12
114,LINK,173,59,13,1.002,Fog.Node.13,603.0059999999999,2000,8
120,LINK,2,148,19,1.002,Fog.Node.19,603.0059999999999,2000,9
113,LINK,41,40,12,1.002,Fog.Node.12,604.0060199999998,2000,4
117,LINK,113,1,16,1.002,Fog.Node.16,604.0060199999998,2000,5
116,LINK,32,71,15,1.002,Fog.Node.15,604.0060199999998,2000,6
118,LINK,173,81,17,1.002,Fog.Node.17,604.0079999999998,2000,4
113,LINK,40,55,12,1.002,Fog.Node.12,605.0080199999998,2000,2
117,LINK,1,76,16,1.002,Fog.Node.16,605.0080199999998,2000,3
119,LINK,173,87,18,1.002,Fog.Node.18,605.0099999999998,2000,2
121,LINK,0,41,0,1.00002,Fog.Node.0,700,20,0
122,LINK,0,170,1,1.00002,Fog.Node.1,700,20,1
123,LINK,0,113,2,1.00002,Fog.Node.2,700,20,2
124,LINK,0,173,3,1.002,Fog.Node.3,700,2000,3
125,LINK,0,173,4,1.002,Fog.Node.4,700,2000,4
126,LINK,0,142,5,1.002,Fog.Node.5,700,2000,5
127,LINK,0,133,6,1.002,Fog.Node.6,700,2000,6
128,LINK,0,41,7,1.002,Fog.Node.7,700,2000,7
129,LINK,0,187,8,1.002,Fog.Node.8,700,2000,8
130,LINK,0,113,9,1.002,Fog.Node.9,700,2000,9
131,LINK,0,41,10,1.002,Fog.Node.10,700,2000,10
132,LINK,0,36,11,1.002,Fog.Node.11,700,2000,11
133,LINK,0,41,12,1.002,Fog.Node.12,700,2000,12
134,LINK,0,173,13,1.002,Fog.Node.13,700,2000,13
135,LINK,0,118,14,1.002,Fog.Node.14,700,2000,14
136,LINK,0,113,15,1.002,Fog.Node.15,700,2000,15
137,LINK,0,113,16,1.002,Fog.Node.16,700,2000,16
