id,type,src,dst,app,latency,message,ctime,size,buffer
192,LINK,76,0,1,1.00002,M.USER.APP.1,3901.00002,20,0
193,LINK,118,0,2,1.00002,M.USER.APP.2,3901.00002,20,1
194,LINK,133,0,3,1.00002,M.USER.APP.3,3901.00002,20,2
195,LINK,98,0,4,1.00002,M.USER.APP.4,3901.00002,20,3
197,LINK,1,76,1,1.00002,M.USER.APP.1,4000,20,0
198,LINK,2,118,2,1.00002,M.USER.APP.2,4000,20,1
199,LINK,3,133,3,1.00002,M.USER.APP.3,4000,20,2
200,LINK,4,98,4,1.00002,M.USER.APP.4,4000,20,3
197,LINK,76,0,1,1.00002,M.USER.APP.1,4001.00002,20,0
198,LINK,118,0,2,1.00002,M.USER.APP.2,4001.00002,20,1
199,LINK,133,0,3,1.00002,M.USER.APP.3,4001.00002,20,2
200,LINK,98,0,4,1.00002,M.USER.APP.4,4001.00002,20,3
202,LINK,1,76,1,1.00002,M.USER.APP.1,4100,20,0
203,LINK,2,118,2,1.00002,M.USER.APP.2,4100,20,1
204,LINK,3,133,3,1.00002,M.USER.APP.3,4100,20,2
205,LINK,4,98,4,1.00002,M.USER.APP.4,4100,20,3
202,LINK,76,0,1,1.00002,M.USER.APP.1,4101.00002,20,0
203,LINK,118,0,2,1.00002,M.USER.APP.2,4101.00002,20,1
204,LINK,133,0,3,1.00002,M.USER.APP.3,4101.00002,20,2
205,LINK,98,0,4,1.00002,M.USER.APP.4,4101.00002,20,3
207,LINK,1,76,1,1.00002,M.USER.APP.1,4200,20,0
208,LINK,2,118,2,1.00002,M.USER.APP.2,4200,20,1
209,LINK,3,133,3,1.00002,M.USER.APP.3,4200,20,2
210,LINK,4,98,4,1.00002,M.USER.APP.4,4200,20,3
207,LINK,76,0,1,1.00002,M.USER.APP.1,4201.00002,20,0
208,LINK,118,0,2,1.00002,M.USER.APP.2,4201.00002,20,1
209,LINK,133,0,3,1.00002,M.USER.APP.3,4201.00002,20,2
210,LINK,98,0,4,1.00002,M.USER.APP.4,4201.00002,20,3
212,LINK,1,76,1,1.00002,M.USER.APP.1,4300,20,0
213,LINK,2,118,2,1.00002,M.USER.APP.2,4300,20,1
214,LINK,3,133,3,1.00002,M.USER.APP.3,4300,20,2
215,LINK,4,98,4,1.00002,M.USER.APP.4,4300,20,3
212,LINK,76,0,1,1.00002,M.USER.APP.1,4301.00002,20,0
213,LINK,118,0,2,1.00002,M.USER.APP.2,4301.00002,20,1
214,LINK,133,0,3,1.00002,M.USER.APP.3,4301.00002,20,2
215,LINK,98,0,4,1.00002,M.USER.APP.4,4301.00002,20,3
217,LINK,1,76,1,1.00002,M.USER.APP.1,4400,20,0
218,LINK,2,118,2,1.00002,M.USER.APP.2,4400,20,1
219,LINK,3,133,3,1.00002,M.USER.APP.3,4400,20,2
220,LINK,4,98,4,1.00002,M.USER.APP.4,4400,20,3
217,LINK,76,0,1,1.00002,M.USER.APP.1,4401.00002,20,0
218,LINK,118,0,2,1.00002,M.USER.APP.2,4401.00002,20,1
219,LINK,133,0,3,1.00002,M.USER.APP.3,4401.00002,20,2
220,LINK,98,0,4,1.00002,M.USER.APP.4,4401.00002,20,3
222,LINK,1,76,1,1.00002,M.USER.APP.1,4500,20,0
223,LINK,2,118,2,1.00002,M.USER.APP.2,4500,20,1
224,LINK,3,133,3,1.00002,M.USER.APP.3,4500,20,2
225,LINK,4,98,4,1.00002,M.USER.APP.4,4500,20,3
222,LINK,76,0,1,1.00002,M.USER.APP.1,4501.00002,20,0
223,LINK,118,0,2,1.00002,M.USER.APP.2,4501.00002,20,1
224,LINK,133,0,3,1.00002,M.USER.APP.3,4501.00002,20,2
225,LINK,98,0,4,1.00002,M.USER.APP.4,4501.00002,20,3
227,LINK,1,76,1,1.00002,M.USER.APP.1,4600,20,0
228,LINK,2,118,2,1.00002,M.USER.APP.2,4600,20,1
229,LINK,3,133,3,1.00002,M.USER.APP.3,4600,20,2
230,LINK,4,98,4,1.00002,M.USER.APP.4,4600,20,3
227,LINK,76,0,1,1.00002,M.USER.APP.1,4601.00002,20,0
228,LINK,118,0,2,1.00002,M.USER.APP.2,4601.00002,20,1
229,LINK,133,0,3,1.00002,M.USER.APP.3,4601.00002,20,2
230,LINK,98,0,4,1.00002,M.USER.APP.4,4601.00002,20,3
232,LINK,1,76,1,1.00002,M.USER.APP.1,4700,20,0
233,LINK,2,118,2,1.00002,M.USER.APP.2,4700,20,1
234,LINK,3,133,3,1.00002,M.USER.APP.3,4700,20,2
235,LINK,4,98,4,1.00002,M.USER.APP.4,4700,20,3
232,LINK,76,0,1,1.00002,M.USER.APP.1,4701.00002,20,0
233,LINK,118,0,2,1.00002,M.USER.APP.2,4701.00002,20,1
234,LINK,133,0,3,1.00002,M.USER.APP.3,4701.00002,20,2
235,LINK,98,0,4,1.00002,M.USER.APP.4,4701.00002,20,3
237,LINK,1,76,1,1.00002,M.USER.APP.1,4800,20,0
238,LINK,2,118,2,1.00002,M.USER.APP.2,4800,20,1
239,LINK,3,133,3,1.00002,M.USER.APP.3,4800,20,2
240,LINK,4,98,4,1.00002,M.USER.APP.4,4800,20,3
237,LINK,76,0,1,1.00002,M.USER.APP.1,4801.00002,20,0
238,LINK,118,0,2,1.00002,M.USER.APP.2,4801.00002,20,1
239,LINK,133,0,3,1.00002,M.USER.APP.3,4801.00002,20,2
240,LINK,98,0,4,1.00002,M.USER.APP.4,4801.00002,20,3
242,LINK,1,76,1,1.00002,M.USER.APP.1,4900,20,0
243,LINK,2,118,2,1.00002,M.USER.APP.2,4900,20,1
244,LINK,3,133,3,1.00002,M.USER.APP.3,4900,20,2
245,LINK,4,98,4,1.00002,M.USER.APP.4,4900,20,3
242,LINK,76,0,1,1.00002,M.USER.APP.1,4901.00002,20,0
243,LINK,118,0,2,1.00002,M.USER.APP.2,4901.00002,20,1
244,LINK,133,0,3,1.00002,M.USER.APP.3,4901.00002,20,2
245,LINK,98,0,4,1.00002,M.USER.APP.4,4901.00002,20,3
247,LINK,1,76,1,1.00002,M.USER.APP.1,5000,20,0
248,LINK,2,118,2,1.00002,M.USER.APP.2,5000,20,1
